Particle ID, Track Step, X1, Y1, X2, Y2, Diffusion Co, Particle Size
4255, 4, 577.195557, 351.183350, 578.486877, 353.354645, 90.475512, 486.471076
4255, 5, 578.486877, 353.354645, 578.545471, 351.964203, 90.475512, 486.471076
4255, 6, 578.545471, 351.964203, 578.218994, 351.004547, 90.475512, 486.471076
4255, 7, 578.218994, 351.004547, 580.259583, 352.139343, 90.475512, 486.471076
4255, 8, 580.259583, 352.139343, 578.835999, 352.478363, 90.475512, 486.471076
4255, 9, 578.835999, 352.478363, 579.036865, 353.530029, 90.475512, 486.471076
4255, 10, 579.036865, 353.530029, 578.712891, 352.800934, 90.475512, 486.471076
4255, 11, 578.712891, 352.800934, 580.390930, 353.843506, 90.475512, 486.471076
4255, 12, 580.390930, 353.843506, 583.073120, 355.028137, 90.475512, 486.471076
4255, 13, 583.073120, 355.028137, 580.218689, 356.102478, 90.475512, 486.471076
4255, 14, 580.218689, 356.102478, 576.108582, 355.918152, 90.475512, 486.471076
4255, 15, 576.108582, 355.918152, 575.023804, 356.111420, 90.475512, 486.471076
4255, 16, 575.023804, 356.111420, 574.500610, 356.657166, 90.475512, 486.471076
4255, 17, 574.500610, 356.657166, 573.540466, 357.909576, 90.475512, 486.471076
4255, 18, 573.540466, 357.909576, 573.883728, 359.086548, 90.475512, 486.471076
4255, 19, 573.883728, 359.086548, 577.510803, 356.442719, 90.475512, 486.471076
4255, 20, 577.510803, 356.442719, 578.275879, 356.455627, 90.475512, 486.471076
4255, 21, 578.275879, 356.455627, 579.455261, 355.829742, 90.475512, 486.471076
4255, 22, 579.455261, 355.829742, 579.809021, 357.177368, 90.475512, 486.471076
4255, 23, 579.809021, 357.177368, 578.045166, 355.602966, 90.475512, 486.471076
4255, 24, 578.045166, 355.602966, 580.481689, 356.780182, 90.475512, 486.471076
4255, 25, 580.481689, 356.780182, 578.000000, 355.500000, 90.475512, 486.471076
4255, 26, 578.000000, 355.500000, 580.898682, 356.241943, 90.475512, 486.471076
4255, 27, 580.898682, 356.241943, 579.582092, 355.843048, 90.475512, 486.471076
4255, 28, 579.582092, 355.843048, 579.538269, 355.266235, 90.475512, 486.471076
4255, 29, 579.538269, 355.266235, 581.384277, 355.191040, 90.475512, 486.471076
4255, 30, 581.384277, 355.191040, 582.254089, 354.551605, 90.475512, 486.471076
4256, 2, 357.595856, 147.579681, 357.997864, 147.315506, 4.782374, 9776.172456
4257, 2, 27.002041, 204.997955, 25.439175, 204.057419, 48.517062, 956.931668
4257, 3, 25.439175, 204.057419, 25.906919, 202.985443, 48.517062, 956.931668
4258, 2, 292.500000, 219.779175, 291.406433, 219.557205, 16.121213, 2754.469880
4258, 3, 291.406433, 219.557205, 291.134369, 220.048019, 16.121213, 2754.469880
4259, 2, 419.610291, 277.906311, 419.434448, 277.449951, 4.943282, 11114.461316
4260, 2, 442.159088, 291.945465, 443.096619, 289.313385, 196.994629, 226.479433
4260, 3, 443.096619, 289.313385, 440.627319, 290.358398, 196.994629, 226.479433
4260, 4, 440.627319, 290.358398, 444.040100, 288.961304, 196.994629, 226.479433
4261, 2, 448.664185, 302.502350, 450.008057, 303.500000, 45.688982, 962.292633
4261, 3, 450.008057, 303.500000, 451.160095, 303.577576, 45.688982, 962.292633
4261, 4, 451.160095, 303.577576, 450.004059, 302.500000, 45.688982, 962.292633
4262, 2, 318.798065, 305.983856, 319.413361, 306.525452, 40.939589, 1051.837413
4262, 3, 319.413361, 306.525452, 318.012177, 306.644714, 40.939589, 1051.837413
4262, 4, 318.012177, 306.644714, 317.987946, 306.512573, 40.939589, 1051.837413
4262, 5, 317.987946, 306.512573, 318.771454, 306.635040, 40.939589, 1051.837413
4262, 6, 318.771454, 306.635040, 317.675018, 307.861359, 40.939589, 1051.837413
4262, 7, 317.675018, 307.861359, 316.339874, 309.886292, 40.939589, 1051.837413
4263, 2, 515.705505, 365.643311, 515.052246, 366.409027, 154.257875, 280.068937
4263, 3, 515.052246, 366.409027, 518.003174, 368.690857, 154.257875, 280.068937
4264, 2, 479.991821, 87.416054, 481.777802, 88.871994, 718.307908, 61.656723
4264, 3, 481.777802, 88.871994, 481.640686, 88.623573, 718.307908, 61.656723
4264, 4, 481.640686, 88.623573, 475.509521, 85.958878, 718.307908, 61.656723
4264, 5, 475.509521, 85.958878, 474.000000, 86.484459, 718.307908, 61.656723
4264, 6, 474.000000, 86.484459, 480.500000, 88.500000, 718.307908, 61.656723
4264, 7, 480.500000, 88.500000, 472.716675, 85.224823, 718.307908, 61.656723
4264, 8, 472.716675, 85.224823, 478.701263, 86.483414, 718.307908, 61.656723
4264, 9, 478.701263, 86.483414, 471.503387, 84.489883, 718.307908, 61.656723
4264, 10, 471.503387, 84.489883, 478.509705, 85.015152, 718.307908, 61.656723
4265, 2, 634.833313, 154.166672, 633.628174, 151.628159, 163.196729, 281.004306
4266, 2, 585.912231, 217.424744, 587.995972, 217.500000, 101.330435, 443.671396
4266, 3, 587.995972, 217.500000, 588.170227, 215.170212, 101.330435, 443.671396
4267, 2, 447.009186, 318.692657, 446.368530, 320.605591, 229.931362, 194.182638
4267, 3, 446.368530, 320.605591, 447.468414, 316.485962, 229.931362, 194.182638
4268, 2, 188.500000, 149.011993, 189.429230, 148.665695, 48.956931, 871.505512
4268, 3, 189.429230, 148.665695, 190.075287, 150.270782, 48.956931, 871.505512
4268, 4, 190.075287, 150.270782, 190.282150, 149.886078, 48.956931, 871.505512
4268, 5, 190.282150, 149.886078, 192.617722, 151.112183, 48.956931, 871.505512
4268, 6, 192.617722, 151.112183, 193.054276, 152.908813, 48.956931, 871.505512
4268, 7, 193.054276, 152.908813, 193.031372, 153.344070, 48.956931, 871.505512
4268, 8, 193.031372, 153.344070, 192.480347, 153.711121, 48.956931, 871.505512
4268, 9, 192.480347, 153.711121, 191.801071, 156.083481, 48.956931, 871.505512
4268, 10, 191.801071, 156.083481, 192.009003, 155.966171, 48.956931, 871.505512
4269, 2, 566.043579, 179.896774, 558.530762, 174.427383, 1784.750971, 25.006598
4270, 2, 566.043579, 179.896774, 569.698059, 184.100647, 641.257324, 67.895849
4271, 2, 431.961121, 254.500000, 431.368713, 253.637070, 32.266531, 1354.442142
4271, 3, 431.368713, 253.637070, 431.013824, 254.994064, 32.266531, 1354.442142
4271, 4, 431.013824, 254.994064, 429.892853, 255.597534, 32.266531, 1354.442142
4272, 2, 638.500000, 260.500000, 638.261719, 262.757813, 106.529018, 398.726424
4273, 2, 561.615540, 305.933228, 563.315918, 306.180511, 61.018607, 707.946364
4274, 2, 614.408569, 371.152100, 613.943298, 371.215302, 9.596210, 5061.998401
4274, 3, 613.943298, 371.215302, 613.500000, 370.500000, 9.596210, 5061.998401
4275, 2, 633.937683, 141.083328, 637.420776, 141.130325, 1037.847505, 42.882787
4275, 3, 637.420776, 141.130325, 630.298706, 135.097443, 1037.847505, 42.882787
4275, 4, 630.298706, 135.097443, 636.500000, 131.500000, 1037.847505, 42.882787
4276, 2, 355.944641, 148.624786, 358.847717, 147.906265, 89.809825, 489.044623
4276, 3, 358.847717, 147.906265, 358.476563, 148.519638, 89.809825, 489.044623
4276, 4, 358.476563, 148.519638, 357.133026, 148.045319, 89.809825, 489.044623
4276, 5, 357.133026, 148.045319, 357.000000, 148.494766, 89.809825, 489.044623
4276, 6, 357.000000, 148.494766, 354.502350, 149.771027, 89.809825, 489.044623
4276, 7, 354.502350, 149.771027, 357.015015, 150.200775, 89.809825, 489.044623
4277, 2, 557.262146, 230.461655, 557.401123, 230.283142, 1.057776, 53409.356452
4278, 2, 489.008728, 314.212219, 490.500000, 315.003998, 58.918184, 720.887648
4279, 2, 421.463959, 352.013306, 422.827942, 353.172058, 66.200313, 638.241633
4280, 2, 620.034607, 146.606491, 621.863770, 151.072861, 437.323678, 101.709608
4280, 3, 621.863770, 151.072861, 618.990967, 144.491959, 437.323678, 101.709608
4280, 4, 618.990967, 144.491959, 617.171021, 145.226410, 437.323678, 101.709608
4280, 5, 617.171021, 145.226410, 617.356812, 142.797546, 437.323678, 101.709608
4281, 2, 489.528015, 278.475494, 489.605347, 278.670990, 268.448099, 165.287501
4281, 3, 489.605347, 278.670990, 484.623535, 273.066772, 268.448099, 165.287501
4281, 4, 484.623535, 273.066772, 483.847687, 273.787628, 268.448099, 165.287501
4281, 5, 483.847687, 273.787628, 488.534180, 277.106262, 268.448099, 165.287501
4281, 6, 488.534180, 277.106262, 486.498322, 276.398895, 268.448099, 165.287501
4281, 7, 486.498322, 276.398895, 485.617401, 276.463715, 268.448099, 165.287501
4281, 8, 485.617401, 276.463715, 485.252777, 274.238068, 268.448099, 165.287501
4281, 9, 485.252777, 274.238068, 482.016785, 272.986664, 268.448099, 165.287501
4281, 10, 482.016785, 272.986664, 484.095947, 275.837158, 268.448099, 165.287501
4281, 11, 484.095947, 275.837158, 486.206940, 275.574707, 268.448099, 165.287501
4282, 2, 465.894958, 312.091827, 466.159851, 313.580597, 47.257693, 877.200524
4283, 2, 454.692932, 93.101288, 454.479767, 92.451096, 72.960594, 611.906528
4283, 3, 454.479767, 92.451096, 451.826202, 94.168449, 72.960594, 611.906528
4283, 4, 451.826202, 94.168449, 451.833344, 93.171959, 72.960594, 611.906528
4283, 5, 451.833344, 93.171959, 452.007935, 91.500000, 72.960594, 611.906528
4283, 6, 452.007935, 91.500000, 451.491882, 92.981079, 72.960594, 611.906528
4283, 7, 451.491882, 92.981079, 452.991943, 91.500000, 72.960594, 611.906528
4284, 2, 557.705261, 172.661560, 557.117371, 173.838882, 136.793812, 322.900110
4284, 3, 557.117371, 173.838882, 554.208618, 173.193542, 136.793812, 322.900110
4284, 4, 554.208618, 173.193542, 553.923828, 173.620987, 136.793812, 322.900110
4284, 5, 553.923828, 173.620987, 553.071472, 175.305099, 136.793812, 322.900110
4284, 6, 553.071472, 175.305099, 553.335510, 176.366974, 136.793812, 322.900110
4284, 7, 553.335510, 176.366974, 551.431274, 175.924332, 136.793812, 322.900110
4284, 8, 551.431274, 175.924332, 548.252869, 176.213791, 136.793812, 322.900110
4284, 9, 548.252869, 176.213791, 549.962036, 176.731949, 136.793812, 322.900110
4284, 10, 549.962036, 176.731949, 550.732666, 176.532593, 136.793812, 322.900110
4284, 11, 550.732666, 176.532593, 552.196899, 175.479141, 136.793812, 322.900110
4284, 12, 552.196899, 175.479141, 556.352234, 179.199402, 136.793812, 322.900110
4284, 13, 556.352234, 179.199402, 557.822327, 176.136520, 136.793812, 322.900110
4284, 14, 557.822327, 176.136520, 555.832703, 174.487503, 136.793812, 322.900110
4285, 2, 418.983490, 278.508575, 418.492065, 276.000000, 135.048805, 340.961443
4286, 2, 564.319458, 306.437195, 565.017395, 307.006073, 47.005536, 896.801022
4286, 3, 565.017395, 307.006073, 564.592529, 309.381134, 47.005536, 896.801022
4286, 4, 564.592529, 309.381134, 564.898743, 309.693024, 47.005536, 896.801022
4287, 2, 581.003967, 394.500000, 585.317444, 395.696869, 275.232898, 158.066813
4287, 3, 585.317444, 395.696869, 587.191406, 397.453125, 275.232898, 158.066813
4288, 2, 637.990051, 165.994019, 638.500000, 157.500000, 148.327822, 298.310088
4288, 3, 638.500000, 157.500000, 637.593933, 165.142853, 148.327822, 298.310088
4288, 4, 637.593933, 165.142853, 637.998169, 165.990768, 148.327822, 298.310088
4288, 5, 637.998169, 165.990768, 637.888733, 164.710037, 148.327822, 298.310088
4288, 6, 637.888733, 164.710037, 637.993530, 165.492249, 148.327822, 298.310088
4288, 7, 637.993530, 165.492249, 637.530212, 165.315826, 148.327822, 298.310088
4288, 8, 637.530212, 165.315826, 637.539307, 165.954117, 148.327822, 298.310088
4288, 9, 637.539307, 165.954117, 637.632019, 166.077332, 148.327822, 298.310088
4288, 10, 637.632019, 166.077332, 637.901245, 165.718842, 148.327822, 298.310088
4288, 11, 637.901245, 165.718842, 637.666077, 165.632507, 148.327822, 298.310088
4288, 12, 637.666077, 165.632507, 637.657593, 165.634064, 148.327822, 298.310088
4288, 13, 637.657593, 165.634064, 637.528076, 165.948105, 148.327822, 298.310088
4288, 14, 637.528076, 165.948105, 638.500000, 157.984375, 148.327822, 298.310088
4288, 15, 638.500000, 157.984375, 638.500000, 157.500000, 148.327822, 298.310088
4288, 16, 638.500000, 157.500000, 637.650818, 165.619186, 148.327822, 298.310088
4288, 17, 637.650818, 165.619186, 637.621948, 166.090408, 148.327822, 298.310088
4288, 18, 637.621948, 166.090408, 637.512573, 165.966751, 148.327822, 298.310088
4288, 19, 637.512573, 165.966751, 637.531921, 166.273560, 148.327822, 298.310088
4288, 20, 637.531921, 166.273560, 637.106323, 165.699997, 148.327822, 298.310088
4288, 21, 637.106323, 165.699997, 637.608948, 166.106903, 148.327822, 298.310088
4288, 22, 637.608948, 166.106903, 637.500000, 165.500000, 148.327822, 298.310088
4288, 23, 637.500000, 165.500000, 637.534058, 166.269348, 148.327822, 298.310088
4288, 24, 637.534058, 166.269348, 637.500000, 166.500000, 148.327822, 298.310088
4288, 25, 637.500000, 166.500000, 637.642273, 166.607208, 148.327822, 298.310088
4288, 26, 637.642273, 166.607208, 637.994263, 165.988556, 148.327822, 298.310088
4288, 27, 637.994263, 165.988556, 637.599304, 166.101425, 148.327822, 298.310088
4288, 28, 637.599304, 166.101425, 637.502625, 166.000000, 148.327822, 298.310088
4288, 29, 637.502625, 166.000000, 637.988525, 166.000000, 148.327822, 298.310088
4288, 30, 637.988525, 166.000000, 637.993958, 165.997971, 148.327822, 298.310088
4288, 31, 637.993958, 165.997971, 637.985840, 165.989883, 148.327822, 298.310088
4288, 32, 637.985840, 165.989883, 637.986084, 165.998001, 148.327822, 298.310088
4288, 33, 637.986084, 165.998001, 637.524719, 166.949936, 148.327822, 298.310088
4288, 34, 637.524719, 166.949936, 637.625305, 166.121414, 148.327822, 298.310088
4288, 35, 637.625305, 166.121414, 637.532410, 166.001251, 148.327822, 298.310088
4288, 36, 637.532410, 166.001251, 637.224121, 165.584900, 148.327822, 298.310088
4288, 37, 637.224121, 165.584900, 637.508545, 165.508514, 148.327822, 298.310088
4288, 38, 637.508545, 165.508514, 637.506836, 165.781815, 148.327822, 298.310088
4288, 39, 637.506836, 165.781815, 637.506958, 165.475693, 148.327822, 298.310088
4289, 2, 560.302185, 183.404709, 562.680115, 182.308945, 295.452119, 147.996588
4289, 3, 562.680115, 182.308945, 560.544067, 182.784149, 295.452119, 147.996588
4289, 4, 560.544067, 182.784149, 562.217896, 188.117218, 295.452119, 147.996588
4290, 2, 343.774658, 191.026962, 343.375244, 189.620789, 44.162846, 1074.911950
4291, 2, 354.602142, 308.274200, 355.279114, 308.899017, 17.539979, 2302.140428
4292, 2, 490.883087, 312.927246, 489.011414, 312.773773, 77.851220, 574.595747
4292, 3, 489.011414, 312.773773, 486.822906, 312.588531, 77.851220, 574.595747
4292, 4, 486.822906, 312.588531, 488.507996, 312.256012, 77.851220, 574.595747
4293, 2, 189.043839, 339.734283, 190.841766, 339.203156, 70.261972, 636.399211
4293, 3, 190.841766, 339.203156, 192.259567, 338.074188, 70.261972, 636.399211
4294, 2, 630.831543, 363.163055, 631.515381, 364.498291, 193.521013, 231.463215
4294, 3, 631.515381, 364.498291, 629.037781, 361.282959, 193.521013, 231.463215
4295, 2, 394.996002, 106.500000, 393.630066, 106.721428, 54.862686, 803.306121
4295, 3, 393.630066, 106.721428, 393.810974, 107.091324, 54.862686, 803.306121
4295, 4, 393.810974, 107.091324, 395.765503, 107.109093, 54.862686, 803.306121
4295, 5, 395.765503, 107.109093, 396.159760, 105.603737, 54.862686, 803.306121
4295, 6, 396.159760, 105.603737, 395.836060, 105.917549, 54.862686, 803.306121
4295, 7, 395.836060, 105.917549, 393.549255, 104.564163, 54.862686, 803.306121
4295, 8, 393.549255, 104.564163, 395.292542, 106.588730, 54.862686, 803.306121
4295, 9, 395.292542, 106.588730, 395.753754, 107.117622, 54.862686, 803.306121
4295, 10, 395.753754, 107.117622, 394.355164, 108.107086, 54.862686, 803.306121
4295, 11, 394.355164, 108.107086, 394.500000, 107.500000, 54.862686, 803.306121
4296, 2, 313.998718, 120.484734, 313.189423, 117.590981, 66.080789, 682.109340
4296, 3, 313.189423, 117.590981, 315.004059, 117.500000, 66.080789, 682.109340
4296, 4, 315.004059, 117.500000, 314.411133, 117.559479, 66.080789, 682.109340
4296, 5, 314.411133, 117.559479, 312.752228, 118.665840, 66.080789, 682.109340
4296, 6, 312.752228, 118.665840, 311.509094, 117.985924, 66.080789, 682.109340
4296, 7, 311.509094, 117.985924, 310.915649, 117.581757, 66.080789, 682.109340
4297, 2, 36.058258, 174.613693, 36.984493, 171.110718, 168.459959, 264.079491
4297, 3, 36.984493, 171.110718, 36.072243, 173.225876, 168.459959, 264.079491
4297, 4, 36.072243, 173.225876, 36.610447, 171.006180, 168.459959, 264.079491
4297, 5, 36.610447, 171.006180, 39.495274, 171.800232, 168.459959, 264.079491
4298, 2, 289.824738, 221.620270, 288.833893, 221.987793, 23.082099, 1897.265431
4299, 2, 405.017242, 118.697899, 404.515472, 118.965805, 6.686810, 6321.947313
4300, 2, 637.933105, 139.241409, 629.073853, 136.216461, 943.644424, 47.083231
4300, 3, 629.073853, 136.216461, 630.500000, 137.500000, 943.644424, 47.083231
4301, 2, 388.995972, 216.995972, 388.343170, 216.354965, 48.911724, 886.557894
4301, 3, 388.343170, 216.354965, 387.835846, 218.262543, 48.911724, 886.557894
4302, 2, 617.924377, 254.193008, 619.455200, 252.393845, 129.647769, 352.380557
4302, 3, 619.455200, 252.393845, 619.040344, 249.787369, 129.647769, 352.380557
4303, 2, 606.006104, 254.362701, 608.112122, 251.899551, 124.510201, 352.448280
4303, 3, 608.112122, 251.899551, 608.482788, 251.304382, 124.510201, 352.448280
4303, 4, 608.482788, 251.304382, 607.036621, 253.830048, 124.510201, 352.448280
4303, 5, 607.036621, 253.830048, 607.649048, 255.893692, 124.510201, 352.448280
4304, 2, 184.163208, 285.178741, 183.500000, 285.309967, 70.403811, 637.606996
4304, 3, 183.500000, 285.309967, 185.492935, 283.765869, 70.403811, 637.606996
4305, 2, 357.020172, 188.809509, 356.528870, 188.849121, 40.804266, 1069.984115
4305, 3, 356.528870, 188.849121, 356.503235, 189.330109, 40.804266, 1069.984115
4305, 4, 356.503235, 189.330109, 357.613556, 190.944778, 40.804266, 1069.984115
4305, 5, 357.613556, 190.944778, 357.378113, 190.049576, 40.804266, 1069.984115
4305, 6, 357.378113, 190.049576, 356.856506, 190.580215, 40.804266, 1069.984115
4305, 7, 356.856506, 190.580215, 357.897095, 193.371185, 40.804266, 1069.984115
4305, 8, 357.897095, 193.371185, 356.372101, 194.089340, 40.804266, 1069.984115
4305, 9, 356.372101, 194.089340, 355.289001, 193.244476, 40.804266, 1069.984115
4305, 10, 355.289001, 193.244476, 355.631073, 193.751694, 40.804266, 1069.984115
4305, 11, 355.631073, 193.751694, 355.124695, 192.724625, 40.804266, 1069.984115
4305, 12, 355.124695, 192.724625, 354.074432, 194.071732, 40.804266, 1069.984115
4305, 13, 354.074432, 194.071732, 354.564362, 194.793182, 40.804266, 1069.984115
4305, 14, 354.564362, 194.793182, 355.086273, 194.460541, 40.804266, 1069.984115
4305, 15, 355.086273, 194.460541, 353.398163, 195.370514, 40.804266, 1069.984115
4305, 16, 353.398163, 195.370514, 354.113861, 194.897964, 40.804266, 1069.984115
4305, 17, 354.113861, 194.897964, 354.500000, 193.500000, 40.804266, 1069.984115
4306, 2, 434.532562, 258.774017, 434.400055, 259.351410, 7.252957, 5273.085251
4307, 2, 614.008057, 371.000000, 614.500000, 371.510651, 346.430112, 127.616722
4307, 3, 614.500000, 371.510651, 614.065552, 371.182281, 346.430112, 127.616722
4307, 4, 614.065552, 371.182281, 614.007935, 371.003967, 346.430112, 127.616722
4307, 5, 614.007935, 371.003967, 619.005859, 365.998047, 346.430112, 127.616722
4307, 6, 619.005859, 365.998047, 613.874207, 370.625824, 346.430112, 127.616722
4307, 7, 613.874207, 370.625824, 613.524536, 371.978027, 346.430112, 127.616722
4308, 2, 258.495453, 249.281158, 257.739014, 248.031998, 57.242013, 769.393651
4308, 3, 257.739014, 248.031998, 256.679718, 250.514969, 57.242013, 769.393651
4308, 4, 256.679718, 250.514969, 256.747986, 250.949463, 57.242013, 769.393651
4308, 5, 256.747986, 250.949463, 257.497284, 249.998642, 57.242013, 769.393651
4309, 2, 423.500000, 357.500000, 422.998077, 357.998077, 10.333756, 3983.449825
4310, 2, 630.515808, 363.478912, 631.825317, 364.318665, 165.057563, 267.748435
4310, 3, 631.825317, 364.318665, 632.594055, 365.100586, 165.057563, 267.748435
4310, 4, 632.594055, 365.100586, 631.420227, 364.117432, 165.057563, 267.748435
4310, 5, 631.420227, 364.117432, 631.184998, 362.790009, 165.057563, 267.748435
4310, 6, 631.184998, 362.790009, 630.037415, 362.477539, 165.057563, 267.748435
4310, 7, 630.037415, 362.477539, 631.747192, 364.051086, 165.057563, 267.748435
4310, 8, 631.747192, 364.051086, 631.500000, 363.995941, 165.057563, 267.748435
4310, 9, 631.500000, 363.995941, 637.500000, 365.500000, 165.057563, 267.748435
4310, 10, 637.500000, 365.500000, 632.595093, 365.148621, 165.057563, 267.748435
4310, 11, 632.595093, 365.148621, 631.307678, 364.099365, 165.057563, 267.748435
4311, 2, 403.813660, 120.368843, 403.112396, 120.439644, 10.267120, 4392.895308
4312, 2, 564.345520, 187.296616, 562.386047, 185.968246, 263.504509, 169.889307
4312, 3, 562.386047, 185.968246, 563.899292, 185.069702, 263.504509, 169.889307
4312, 4, 563.899292, 185.069702, 558.516724, 184.310608, 263.504509, 169.889307
4313, 2, 486.002045, 313.997955, 485.297058, 311.726654, 60.112962, 761.777043
4313, 3, 485.297058, 311.726654, 485.295776, 312.128418, 60.112962, 761.777043
4314, 2, 90.763435, 352.308899, 91.563629, 352.130096, 13.894159, 3154.102379
4315, 2, 417.385254, 276.696869, 416.752533, 276.386017, 6.177278, 8049.429875
4315, 3, 416.752533, 276.386017, 416.896118, 276.102814, 6.177278, 8049.429875
4316, 2, 392.603668, 336.390625, 392.500000, 334.500000, 77.247960, 579.935291
4316, 3, 392.500000, 334.500000, 390.997314, 331.497314, 77.247960, 579.935291
4316, 4, 390.997314, 331.497314, 389.878937, 332.621490, 77.247960, 579.935291
4316, 5, 389.878937, 332.621490, 389.085114, 334.244324, 77.247960, 579.935291
4316, 6, 389.085114, 334.244324, 390.019257, 333.684906, 77.247960, 579.935291
4316, 7, 390.019257, 333.684906, 389.514099, 334.274658, 77.247960, 579.935291
4317, 2, 196.023712, 338.986816, 195.710144, 341.482361, 42.721765, 1000.322303
4317, 3, 195.710144, 341.482361, 195.508926, 341.781250, 42.721765, 1000.322303
4317, 4, 195.508926, 341.781250, 194.989670, 342.687317, 42.721765, 1000.322303
4317, 5, 194.989670, 342.687317, 194.187027, 342.408386, 42.721765, 1000.322303
4318, 2, 456.992188, 87.500000, 455.500000, 87.500000, 90.137258, 493.987532
4318, 3, 455.500000, 87.500000, 453.000000, 87.996094, 90.137258, 493.987532
4319, 2, 360.369324, 150.518402, 363.508881, 149.978424, 107.810049, 412.392669
4319, 3, 363.508881, 149.978424, 361.387909, 150.344711, 107.810049, 412.392669
4319, 4, 361.387909, 150.344711, 361.377075, 149.412918, 107.810049, 412.392669
4320, 2, 626.500000, 150.500000, 636.224060, 151.921005, 1995.968551, 22.079533
4321, 2, 626.500000, 150.500000, 625.497314, 150.993332, 25.808271, 1682.814828
4322, 2, 387.133362, 216.821930, 386.550049, 217.107681, 86.886218, 507.338777
4322, 3, 386.550049, 217.107681, 387.220551, 215.959549, 86.886218, 507.338777
4322, 4, 387.220551, 215.959549, 388.118347, 216.320923, 86.886218, 507.338777
4322, 5, 388.118347, 216.320923, 388.336395, 217.410858, 86.886218, 507.338777
4322, 6, 388.336395, 217.410858, 388.641235, 215.998825, 86.886218, 507.338777
4322, 7, 388.641235, 215.998825, 389.699219, 215.499405, 86.886218, 507.338777
4322, 8, 389.699219, 215.499405, 389.491058, 217.342682, 86.886218, 507.338777
4322, 9, 389.491058, 217.342682, 387.839874, 217.164902, 86.886218, 507.338777
4322, 10, 387.839874, 217.164902, 387.210297, 214.579224, 86.886218, 507.338777
4322, 11, 387.210297, 214.579224, 386.794525, 214.910950, 86.886218, 507.338777
4322, 12, 386.794525, 214.910950, 387.586548, 214.149094, 86.886218, 507.338777
4322, 13, 387.586548, 214.149094, 389.587769, 215.996719, 86.886218, 507.338777
4322, 14, 389.587769, 215.996719, 390.505737, 216.996170, 86.886218, 507.338777
4322, 15, 390.505737, 216.996170, 388.522614, 216.910355, 86.886218, 507.338777
4322, 16, 388.522614, 216.910355, 390.040680, 214.319351, 86.886218, 507.338777
4322, 17, 390.040680, 214.319351, 390.952545, 216.078262, 86.886218, 507.338777
4322, 18, 390.952545, 216.078262, 394.263794, 211.889236, 86.886218, 507.338777
4322, 19, 394.263794, 211.889236, 394.804047, 213.513382, 86.886218, 507.338777
4322, 20, 394.804047, 213.513382, 394.309692, 212.498657, 86.886218, 507.338777
4322, 21, 394.309692, 212.498657, 395.437195, 210.650574, 86.886218, 507.338777
4322, 22, 395.437195, 210.650574, 395.928070, 212.836044, 86.886218, 507.338777
4322, 23, 395.928070, 212.836044, 398.195404, 213.180115, 86.886218, 507.338777
4322, 24, 398.195404, 213.180115, 399.523254, 215.003876, 86.886218, 507.338777
4322, 25, 399.523254, 215.003876, 398.500000, 216.500000, 86.886218, 507.338777
4322, 26, 398.500000, 216.500000, 398.838196, 215.687485, 86.886218, 507.338777
4322, 27, 398.838196, 215.687485, 400.347778, 213.609833, 86.886218, 507.338777
4322, 28, 400.347778, 213.609833, 398.818146, 215.673080, 86.886218, 507.338777
4322, 29, 398.818146, 215.673080, 396.690857, 215.599289, 86.886218, 507.338777
4322, 30, 396.690857, 215.599289, 397.202423, 215.560425, 86.886218, 507.338777
4322, 31, 397.202423, 215.560425, 397.953766, 216.255356, 86.886218, 507.338777
4322, 32, 397.953766, 216.255356, 397.122925, 218.500565, 86.886218, 507.338777
4323, 2, 354.372711, 306.594879, 355.406250, 307.119537, 23.737022, 1800.885862
4323, 3, 355.406250, 307.119537, 354.663940, 307.408356, 23.737022, 1800.885862
4323, 4, 354.663940, 307.408356, 354.496948, 307.288757, 23.737022, 1800.885862
4323, 5, 354.496948, 307.288757, 354.372437, 309.025146, 23.737022, 1800.885862
4323, 6, 354.372437, 309.025146, 354.915405, 308.394897, 23.737022, 1800.885862
4324, 2, 537.491333, 361.493073, 537.892883, 362.719879, 36.122733, 1146.478810
4324, 3, 537.892883, 362.719879, 539.005676, 363.488678, 36.122733, 1146.478810
4325, 2, 617.036255, 477.726074, 615.762390, 477.815918, 33.704149, 1331.634304
4326, 2, 398.909241, 121.623291, 397.327545, 120.641884, 140.438304, 314.122474
4326, 3, 397.327545, 120.641884, 400.358826, 121.609802, 140.438304, 314.122474
4327, 2, 637.509033, 140.177750, 635.166687, 140.177246, 261.465733, 169.060418
4327, 3, 635.166687, 140.177246, 635.004089, 141.500000, 261.465733, 169.060418
4327, 4, 635.004089, 141.500000, 637.631409, 140.596970, 261.465733, 169.060418
4327, 5, 637.631409, 140.596970, 638.500000, 139.490189, 261.465733, 169.060418
4327, 6, 638.500000, 139.490189, 638.500000, 145.494766, 261.465733, 169.060418
4327, 7, 638.500000, 145.494766, 638.135071, 140.724136, 261.465733, 169.060418
4328, 2, 501.143860, 199.427795, 501.584717, 198.538055, 20.377702, 2343.097991
4329, 2, 625.444153, 253.634079, 623.618408, 255.334152, 128.624272, 337.598178
4330, 2, 613.497742, 253.784744, 611.623474, 257.085266, 223.144192, 197.287171
4330, 3, 611.623474, 257.085266, 609.132751, 256.093292, 223.144192, 197.287171
